id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,fbxgrla,frxgrla,nb_ranking,nbrkxgla,carsxara,rmagxgla,yrbxnbrk,yrrmxnbrk,ovqxgla,ovqxnbr
819,906340100,20,RL,84.0,10933,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1021.0,Unf,0.0,534.0,1555.0,GasA,Ex,Y,SBrkr,1680,0,0,1680,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Gd,Attchd,2009.0,Fin,3.0,1138.0,TA,TA,Y,185,24,0,0,0,0,,,,0,7,2009,New,323262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,1680,2.5,4200.0,3414.0,13440,5022.5,5022.5,15120,22.5
2160,907405130,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,699.0,Unf,0.0,638.0,1337.0,GasA,Ex,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2003.0,RFn,2.0,531.0,TA,TA,Y,0,39,0,0,0,0,,,,0,10,2007,WD ,185000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,0,2.5,3342.5,1062.0,8022,5007.5,5007.5,9359,17.5
2552,534430050,30,RL,60.0,8550,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,574.0,Unf,0.0,242.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,TA,4,Typ,1,Fa,Attchd,1949.0,Unf,1.0,240.0,TA,TA,Y,228,0,40,0,0,0,,MnPrv,,0,7,2006,WD ,129800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,816,816,1.9,1550.4,240.0,3264,3674.6,3705.0,4896,11.399999999999999
41,528120100,20,RL,95.0,12182,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201.0,Unf,0.0,340.0,1541.0,GasA,Ex,Y,SBrkr,1541,0,0,1541,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,RFn,2.0,532.0,TA,TA,Y,0,70,0,0,0,0,,,,0,5,2010,New,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3082,1541,2.7,4160.700000000002,1064.0,10787,5413.5,5413.5,10787,18.900000000000002
742,903231030,50,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Ex,Y,SBrkr,989,584,0,1573,0.0,0.0,1,0,3,1,Gd,6,Typ,0,,Detchd,1935.0,Unf,1.0,240.0,TA,TA,Y,0,0,54,0,120,0,,,,0,7,2009,WD ,133000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,1.35,2123.55,240.0,9438,2612.25,2693.25,6292,5.4
686,535454100,50,RL,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,FuseF,832,629,0,1461,0.0,0.0,2,0,4,1,TA,6,Typ,0,,Detchd,1949.0,Unf,1.0,384.0,TA,TA,Y,0,204,0,0,0,0,,,,0,8,2009,WD ,133500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2922,0,1.9,2775.9,384.0,8766,3703.1,3792.4,5844,7.6
314,914478110,90,RL,0.0,12760,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1958.0,1958.0,GasA,TA,Y,SBrkr,2048,0,0,2048,0.0,0.0,3,0,5,2,TA,9,Typ,0,,2Types,1976.0,Unf,2.0,776.0,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2010,ConLD,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6144,0,1.45,2969.6,1552.0,18432,2865.2,2865.2,12288,8.7
1630,527165170,60,RL,0.0,7655,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,903.0,903.0,GasA,Gd,Y,SBrkr,910,732,0,1642,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1993.0,RFn,2.0,392.0,TA,TA,Y,290,84,0,0,0,0,,,,0,7,2007,WD ,168000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284,1642,2.1,3448.200000000001,784.0,11494,4185.3,4187.4000000000015,9852,12.600000000000001
191,902403070,70,RM,60.0,10560,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,0.0,455.0,738.0,GasA,Ex,Y,SBrkr,868,602,0,1470,0.0,0.0,1,1,2,1,TA,6,Min1,0,,Detchd,1970.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD ,140750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1470,0,1.85,2719.5,1248.0,8820,3555.7000000000007,3688.9,8820,11.100000000000001
1626,527162140,60,RL,60.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,Ex,Y,SBrkr,957,1342,0,2299,0.0,0.0,3,1,5,1,TA,7,Typ,1,TA,Attchd,1999.0,Fin,2.0,482.0,TA,TA,Y,188,30,0,0,0,0,,,,0,8,2007,WD ,204000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6897,2299,2.1,4827.9000000000015,964.0,16093,4197.9000000000015,4206.3,13794,12.600000000000001
59,528292020,60,RL,0.0,9505,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Ex,Y,SBrkr,884,1151,0,2035,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2001.0,Fin,2.0,434.0,TA,TA,Y,144,48,0,0,0,0,,,,0,5,2010,WD ,222500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070,2035,2.1,4273.5,868.0,16280,4202.1,4202.1,14245,14.700000000000001
2632,535478010,85,RL,69.0,10205,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0.0,141.0,925.0,GasA,TA,Y,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1962.0,Unf,1.0,300.0,TA,TA,Y,150,72,0,0,0,0,,,,0,5,2006,WD ,134500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,999,0,1.9,1898.1,300.0,5994,3727.8,3727.8,4995,9.5
1835,533205110,120,FV,45.0,4379,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,851.0,Unf,0.0,527.0,1378.0,GasA,Ex,Y,SBrkr,1378,0,0,1378,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,2.0,540.0,TA,TA,Y,160,56,0,0,0,0,,,,0,7,2007,WD ,214000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2756,1378,2.15,2962.7,1080.0,8268,4308.5999999999985,4308.5999999999985,11024,17.2
2675,903229040,190,RM,65.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507.0,Unf,0.0,286.0,793.0,GasA,TA,Y,SBrkr,793,325,0,1118,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1939.0,Unf,2.0,410.0,TA,TA,Y,0,0,0,0,271,0,,MnPrv,,0,5,2006,WD ,119900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1118,1118,1.85,2068.3,820.0,5590,3587.15,3607.5,5590,9.25
1503,908201120,90,RL,92.0,12108,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,133.0,Unf,0.0,1307.0,1440.0,GasA,TA,N,FuseF,1440,0,0,1440,0.0,0.0,2,0,4,2,Fa,8,Typ,0,,,0.0,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,9,2008,WD ,118000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,0,1.7,2448.0,0.0,11520,3323.5,3323.5,5760,6.8
1963,535452060,20,RL,70.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,588.0,Unf,0.0,422.0,1010.0,GasA,Ex,Y,SBrkr,1134,0,0,1134,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Attchd,1960.0,RFn,1.0,254.0,TA,TA,Y,0,16,0,0,0,0,,MnWw,,0,4,2007,WD ,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,1.9,2154.6,254.0,6804,3724.0,3803.8,5670,9.5
1352,903400180,50,RL,64.0,13053,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,833.0,833.0,GasA,Gd,Y,SBrkr,1053,795,0,1848,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1922.0,Unf,2.0,370.0,TA,TA,N,0,0,0,0,220,0,,,,0,6,2008,WD ,207000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,1848,1.35,2494.8,740.0,14784,2596.05,2700.0,11088,8.100000000000001
1519,909175100,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,Fa,Y,SBrkr,1390,304,0,1694,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342,0,128,0,0,0,,,,0,6,2008,WD ,136500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3388,1694,1.45,2456.3,1152.0,11858,2791.25,2827.5,10164,8.7
1305,902205140,20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Ex,Y,SBrkr,901,0,0,901,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,0,0,0,0,,,,0,8,2008,WD ,107900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,901,0,1.85,1666.85,281.0,3604,3614.9,3700.0,3604,7.4
2014,903231090,50,RM,0.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,52.0,Unf,0.0,809.0,861.0,GasA,Gd,Y,SBrkr,861,548,0,1409,1.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1968.0,Unf,2.0,528.0,TA,TA,Y,225,0,84,0,0,0,,,,0,3,2007,WD ,126000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409,1409,1.35,1902.15,1056.0,8454,2616.3,2632.5,8454,8.100000000000001
1,526301100,20,RL,141.0,31770,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,639.0,Unf,0.0,441.0,1080.0,GasA,Fa,Y,SBrkr,1656,0,0,1656,1.0,0.0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1960.0,Fin,2.0,528.0,TA,TA,P,210,62,0,0,0,0,,,,0,5,2010,WD ,215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1656,3312,1.9,3146.4,1056.0,11592,3724.0,3724.0,9936,11.399999999999999
1052,528102110,60,RL,96.0,12474,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1280.0,Unf,0.0,402.0,1682.0,GasA,Ex,Y,SBrkr,1742,590,0,2332,1.0,0.0,2,1,3,1,Ex,9,Typ,1,Ex,BuiltIn,2008.0,Fin,3.0,846.0,TA,TA,Y,196,134,0,0,0,0,,,,0,8,2008,New,426000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4664,2332,2.7,6296.400000000002,2538.0,20988,5418.9000000000015,5421.6,23320,27.0
622,534478230,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,0.0,506.0,1113.0,GasA,Gd,Y,SBrkr,1113,0,0,1113,0.0,0.0,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,1950.0,Unf,1.0,264.0,TA,TA,Y,0,80,120,0,0,0,,,,0,7,2009,WD ,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1113,1113,1.9,2114.7,264.0,5565,3705.0,3813.3,5565,9.5
913,909251050,30,RL,64.0,8574,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,1232,0,0,1232,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Detchd,1916.0,Unf,2.0,440.0,TA,TA,Y,0,0,180,0,0,0,,,,0,10,2009,WD ,147500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,1232,2.5,3080.0,880.0,7392,4790.0,5000.0,7392,15.0
1058,528114040,20,RL,104.0,14418,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,480.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1375.0,Unf,0.0,575.0,1950.0,GasA,Ex,Y,SBrkr,1950,0,0,1950,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,706.0,TA,TA,Y,156,207,0,0,0,0,,,,0,5,2008,WD ,383000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3900,1950,2.7,5265.0,2118.0,13650,5418.9000000000015,5418.9000000000015,17550,24.3
2348,527354040,20,RL,80.0,10400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,0.0,916.0,1845.0,GasA,Gd,Y,SBrkr,1872,0,0,1872,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,197,39,0,0,0,0,,,,0,6,2006,WD ,241500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3744,1872,2.05,3837.6,1208.0,11232,4075.4,4075.4,13104,14.349999999999998
1527,909252220,50,RL,63.0,15564,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676,588,0,1264,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,424,0,0,0,0,0,,,Shed,400,1,2008,WD ,147500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,0,2.5,3160.0,800.0,7584,4785.0,4987.5,7584,15.0
1011,527208010,60,RL,101.0,13543,Pave,,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,16.0,Unf,0.0,1152.0,1168.0,GasA,Ex,Y,SBrkr,1168,1332,0,2500,0.0,0.0,3,1,5,1,Ex,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,683.0,TA,TA,Y,192,32,0,0,0,0,,,,0,7,2008,WD ,355000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7500,2500,3.6,9000.0,2049.0,22500,7218.0,7218.0,20000,28.8
1332,903225050,45,RM,50.0,6130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,Gd,Y,SBrkr,784,0,0,784,1.0,0.0,1,0,2,1,Gd,5,Typ,0,,,0.0,,0.0,0.0,,,Y,0,0,116,0,0,0,,,,0,5,2008,WD ,109500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,1.35,1058.4,0.0,3920,2597.4,2632.5,3920,6.75
709,902205010,30,RM,50.0,5925,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,,,,,0.0,,0.0,0.0,0.0,GasA,Fa,N,FuseA,612,0,0,612,0.0,0.0,1,0,1,1,TA,4,Typ,0,,Detchd,1965.0,Unf,1.0,308.0,TA,Fa,N,0,0,25,0,0,0,,,,0,10,2009,WD ,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,612,0,1.85,1132.2,308.0,2448,3589.0,3607.5,1224,3.7
209,904100140,70,RL,0.0,24090,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1032.0,1032.0,GasA,Ex,Y,SBrkr,1207,1196,0,2403,0.0,0.0,2,0,4,1,TA,10,Typ,2,TA,Attchd,1940.0,Unf,1.0,349.0,TA,TA,Y,56,0,318,0,0,0,,,,0,6,2010,COD,244400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806,4806,2.35,5647.05,349.0,24030,4559.0,4582.5,16821,16.45
619,534476150,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,Unf,0.0,131.0,1416.0,GasA,TA,Y,SBrkr,1644,0,0,1644,1.0,0.0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1953.0,Fin,2.0,418.0,TA,TA,Y,110,0,0,0,0,0,,,,0,10,2009,WD ,167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1644,3288,1.9,3123.6,836.0,11508,3710.7,3710.7,9864,11.399999999999999
2150,907262020,60,RL,65.0,8158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,860.0,GasA,Ex,Y,SBrkr,860,869,0,1729,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2002.0,Fin,2.0,542.0,TA,TA,Y,386,63,0,0,0,0,,,,0,8,2007,WD ,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458,0,2.5,4322.5,1084.0,12103,5005.0,5005.0,12103,17.5
2704,904302020,30,RL,50.0,5220,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,830.0,GasA,Gd,Y,SBrkr,879,0,0,879,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0,108,0,0,0,0,,,,0,1,2006,WD ,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,879,0,1.45,1274.55,180.0,3516,2807.2,2827.5,4395,7.25
2839,908275220,20,RL,60.0,8172,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,167.0,Unf,0.0,697.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1957.0,Unf,2.0,572.0,TA,TA,N,0,0,0,0,0,0,,,,0,4,2006,WD ,115000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,1.7,1468.8,1144.0,4320,3323.5,3383.0,4320,8.5
