overall_qual,gr_liv_area,nb_ranking,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_built,year_remod/add,full_bath,totrms_abvgrd,mas_vnr_area,fireplaces,bsmtfin_sf_1,open_porch_sf,wood_deck_sf,lot_area,saleprice
4,1092,1.25,286.0,1.0,546.0,546,1970,1970,1,6,80.0,0,0.0,0,0,2001,75000
6,1430,2.6,484.0,2.0,1430.0,1430,1974,1974,2,6,144.0,2,800.0,108,117,19508,192000
6,1040,1.4,616.0,2.0,960.0,1040,1978,1978,1,6,200.0,1,794.0,0,131,7176,160500
7,1494,2.5,840.0,3.0,1494.0,1494,2006,2007,2,7,306.0,1,0.0,33,160,10652,279500
5,1075,1.4,440.0,2.0,981.0,1075,1963,1963,1,6,0.0,0,784.0,0,64,11235,148000
5,992,1.4,294.0,1.0,992.0,992,1967,2005,1,6,0.0,0,758.0,0,204,10265,145000
8,2520,3.4,796.0,3.0,1338.0,1352,1993,1993,2,10,0.0,1,1012.0,55,209,14541,310000
6,1146,1.9,294.0,1.0,1083.0,1146,1963,1963,1,6,379.0,1,580.0,75,345,10184,165000
8,2448,3.4,711.0,3.0,1629.0,1686,1994,2005,2,8,528.0,1,1361.0,76,517,46589,402000
7,1958,2.15,936.0,3.0,1026.0,1026,2005,2005,2,9,0.0,1,0.0,210,154,10625,250000
4,630,1.25,0.0,0.0,630.0,630,1970,1970,1,3,0.0,0,522.0,0,0,1470,73000
5,1792,1.9,0.0,0.0,896.0,896,1974,1974,2,8,0.0,0,0.0,45,32,9000,136000
9,1565,2.7,556.0,2.0,1560.0,1565,2005,2005,2,6,278.0,1,472.0,56,196,5911,282500
8,1595,2.15,880.0,3.0,1595.0,1595,2005,2006,2,6,226.0,1,0.0,0,144,8987,221500
4,1680,2.5,628.0,2.0,1680.0,1680,1995,1996,2,7,0.0,0,0.0,0,152,17871,170000
6,1040,1.9,480.0,2.0,1040.0,1040,1967,1967,1,6,0.0,1,872.0,0,0,11500,163000
8,2531,3.4,752.0,3.0,1318.0,1328,1995,1995,2,9,513.0,1,56.0,98,222,12257,290000
8,2538,3.4,933.0,3.0,1325.0,1335,1996,1997,2,8,526.0,1,1225.0,92,198,9044,330000
6,987,1.0,264.0,1.0,483.0,483,1973,1973,1,5,504.0,0,254.0,0,0,1680,111000
6,1755,2.5,530.0,2.0,840.0,840,1999,1999,2,7,148.0,1,639.0,73,176,9468,214000
5,1152,1.9,636.0,2.0,1152.0,1152,1953,1953,1,6,84.0,0,500.0,0,0,9373,137500
7,1884,2.15,581.0,2.0,926.0,1016,2003,2003,2,7,0.0,1,622.0,35,0,7000,240900
7,1923,3.4,564.0,2.0,750.0,1061,1992,1992,2,8,0.0,1,674.0,39,240,10186,190000
7,1611,2.5,1231.0,3.0,1569.0,1611,2002,2002,2,6,0.0,0,1234.0,93,262,11664,250000
5,1437,2.6,528.0,2.0,1437.0,1437,1976,2004,2,6,0.0,1,1157.0,21,0,10768,218000
7,2075,2.05,473.0,2.0,1148.0,1091,1993,1993,2,8,194.0,1,819.0,86,235,10530,255000
7,1670,2.1,690.0,3.0,1670.0,1670,2006,2006,2,7,27.0,1,0.0,60,144,14859,240000
8,2140,2.5,894.0,3.0,2140.0,2140,2006,2007,2,8,0.0,0,0.0,32,136,10481,360000
5,1265,1.9,502.0,2.0,1219.0,1265,1965,1999,2,6,0.0,1,633.0,92,0,9350,179900
5,3086,2.35,0.0,0.0,1598.0,1636,1946,1994,3,12,0.0,1,152.0,0,122,18030,200500
3,968,1.85,0.0,0.0,600.0,600,1910,1950,1,6,0.0,0,0.0,0,0,5925,37900
8,1312,2.85,471.0,2.0,1267.0,1312,2001,2001,2,5,86.0,0,250.0,28,256,6718,180500
7,2787,2.0,820.0,4.0,1168.0,1168,2000,2000,4,8,23.0,2,820.0,0,312,11855,269500
7,1733,2.1,433.0,2.0,847.0,847,2003,2003,2,7,0.0,1,0.0,48,100,12394,225000
6,1215,1.05,720.0,2.0,720.0,720,1940,1950,1,6,0.0,0,375.0,0,0,7000,141000
9,1743,2.7,927.0,3.0,1739.0,1743,2008,2008,2,8,284.0,1,1015.0,45,168,10367,335000
5,1026,2.5,308.0,1.0,1026.0,1026,1977,2004,1,5,0.0,0,198.0,85,316,15240,150000
9,1842,2.6,894.0,3.0,1842.0,1842,1981,1987,0,5,0.0,1,1810.0,72,857,50271,385000
7,1986,1.9,486.0,2.0,768.0,1186,1965,1990,2,7,176.0,3,454.0,42,0,13600,205000
7,1208,2.5,632.0,2.0,1187.0,1208,2006,2006,2,6,24.0,0,686.0,61,105,6762,206000
7,1422,2.5,626.0,2.0,1422.0,1422,2004,2004,2,7,106.0,0,0.0,60,192,8500,179600
4,1220,1.7,396.0,2.0,836.0,1220,1951,1951,1,6,0.0,0,836.0,0,0,8877,102000
5,1126,2.05,540.0,2.0,1126.0,1126,1977,1977,2,6,0.0,0,767.0,0,180,15611,175000
5,1384,1.9,896.0,2.0,1015.0,1384,1956,2001,1,6,0.0,0,494.0,0,75,13300,159000
6,1127,1.7,480.0,2.0,1127.0,1127,1976,1976,1,6,84.0,1,1033.0,0,0,6500,135000
6,1855,1.7,325.0,1.0,994.0,1216,1954,1972,2,7,0.0,0,444.0,0,182,9525,136900
5,1236,1.4,288.0,1.0,912.0,1236,1961,1994,1,6,0.0,1,465.0,0,0,6993,135000
8,2365,3.4,856.0,3.0,1252.0,1268,1999,1999,2,8,673.0,1,1163.0,128,0,9430,337000
6,2654,2.05,619.0,2.0,1054.0,1512,1968,1984,2,9,220.0,1,619.0,65,0,11029,250000
8,2340,2.05,787.0,3.0,1236.0,1236,1996,1996,2,9,402.0,1,1023.0,180,192,14311,306000
5,1200,1.7,0.0,0.0,1200.0,1200,1987,1988,3,5,0.0,0,1200.0,0,120,10800,179000
7,1392,2.15,540.0,2.0,689.0,703,2007,2007,2,5,0.0,0,0.0,102,0,3604,146000
6,2180,1.05,720.0,2.0,1138.0,1138,1915,1950,1,7,0.0,1,375.0,0,0,10320,161000
6,1610,2.05,480.0,2.0,1610.0,1610,1977,2001,2,6,28.0,2,1200.0,68,168,10603,205000
7,1501,2.85,512.0,2.0,1277.0,1501,1986,1986,2,6,340.0,1,893.0,0,240,4084,241500
4,1029,1.4,261.0,1.0,1029.0,1029,1961,1961,1,5,192.0,0,903.0,0,64,7943,118500
5,1352,2.35,288.0,1.0,1062.0,1352,1958,1958,1,6,120.0,0,300.0,0,168,6930,130000
5,1072,1.85,379.0,2.0,808.0,1072,1940,1950,1,5,279.0,2,0.0,0,0,7200,130000
10,2698,3.6,736.0,3.0,1850.0,1850,2006,2006,2,11,734.0,1,1206.0,0,250,16052,535000
5,912,1.4,252.0,1.0,912.0,912,1962,1962,1,6,60.0,0,140.0,0,0,7150,123000
4,1152,1.7,0.0,0.0,0.0,1152,1955,1955,2,6,0.0,0,0.0,0,0,6012,82000
7,1450,1.85,288.0,1.0,624.0,730,1920,1965,1,7,0.0,0,116.0,192,0,5350,132000
5,1073,1.85,326.0,1.0,1073.0,1073,1921,1968,1,4,0.0,0,0.0,0,0,5400,108480
5,1458,1.4,512.0,2.0,1176.0,1458,1967,1967,1,7,450.0,1,194.0,0,284,9535,165000
7,1486,2.0,566.0,2.0,1461.0,1486,2006,2006,2,7,170.0,0,0.0,32,0,7441,181000
5,1774,1.4,384.0,1.0,552.0,904,1961,1961,2,8,0.0,1,0.0,40,290,15400,165000
5,1479,1.45,275.0,1.0,864.0,864,1969,1969,2,8,0.0,0,476.0,0,287,10544,161000
8,1504,2.15,510.0,2.0,1504.0,1504,2006,2006,2,7,60.0,0,0.0,0,144,10936,199000
7,1894,2.85,510.0,2.0,817.0,824,2002,2003,2,8,44.0,1,624.0,40,0,11316,214900
8,1278,2.15,584.0,2.0,1278.0,1278,2006,2006,2,5,0.0,0,24.0,60,0,8640,198600
8,2263,3.4,420.0,2.0,1141.0,1165,1998,1998,2,10,650.0,1,0.0,123,144,12090,258000
7,2787,2.0,820.0,4.0,1168.0,1168,2000,2000,4,8,23.0,2,820.0,0,312,7939,269500
7,1414,2.1,403.0,2.0,707.0,707,2002,2002,2,6,0.0,1,0.0,35,100,7750,176000
6,1302,1.9,309.0,1.0,1302.0,1302,1964,1991,2,7,108.0,0,270.0,0,333,9350,158000
8,1419,2.1,527.0,2.0,408.0,779,2002,2002,2,7,0.0,1,353.0,0,120,7750,184100
6,1220,2.05,944.0,2.0,1625.0,1220,1971,1971,2,6,176.0,1,492.0,0,0,13001,170000
6,1982,2.5,501.0,2.0,572.0,1182,1986,1986,2,6,242.0,1,454.0,112,400,13607,208000
6,848,2.5,420.0,2.0,848.0,848,2003,2003,1,4,170.0,0,685.0,0,140,4435,140000
8,1648,2.5,482.0,2.0,1596.0,1648,2007,2008,2,5,174.0,1,1476.0,53,162,3843,230000
8,1337,3.6,462.0,2.0,1337.0,1337,1989,1989,2,5,0.0,1,319.0,73,0,5950,188500
5,1717,2.5,410.0,1.0,901.0,1125,1940,1950,1,7,0.0,1,602.0,0,0,12400,194000
5,1104,1.9,384.0,1.0,1104.0,1104,1956,1958,1,5,0.0,0,774.0,0,0,10425,133000
5,907,2.5,343.0,1.0,907.0,907,1978,1978,1,5,76.0,0,625.0,0,72,16269,140000
7,1652,2.5,532.0,2.0,782.0,782,2000,2000,2,6,120.0,0,527.0,70,0,8998,207500
6,2640,2.05,515.0,2.0,932.0,1271,1967,1997,2,8,256.0,1,0.0,120,0,10400,256900
5,1034,1.85,240.0,1.0,735.0,735,1940,1950,1,5,0.0,0,0.0,39,0,10134,109000
5,1513,2.0,400.0,2.0,0.0,1513,1979,1979,2,8,0.0,0,0.0,0,0,7007,113722
8,1498,2.5,844.0,3.0,1498.0,1498,2005,2006,2,7,76.0,1,24.0,98,144,11645,237000
5,1053,1.9,692.0,2.0,1053.0,1053,1963,1963,1,6,0.0,0,288.0,0,240,8250,142100
6,1293,1.9,452.0,2.0,1178.0,1293,1954,1954,2,5,28.0,0,468.0,0,280,11027,149900
9,2020,2.7,896.0,3.0,2020.0,2020,2008,2008,2,7,450.0,1,1232.0,98,192,12350,404000
7,2448,1.9,441.0,2.0,1438.0,1900,1962,1998,3,9,0.0,2,636.0,102,520,18275,277500
6,1732,2.0,476.0,2.0,741.0,977,1985,1985,2,7,336.0,1,0.0,46,192,9206,178000
8,1324,2.7,550.0,2.0,1324.0,1324,2006,2006,2,6,176.0,1,863.0,38,192,6240,254000
2,832,1.85,780.0,2.0,678.0,832,1923,1970,1,5,0.0,1,0.0,0,0,9656,12789
7,1253,2.1,402.0,2.0,1237.0,1253,1995,1996,2,6,38.0,1,0.0,21,220,7875,176000
9,2596,2.7,840.0,3.0,1249.0,1249,2006,2006,3,9,370.0,0,0.0,154,240,16259,342643
5,902,1.4,288.0,1.0,876.0,902,1967,1967,1,6,75.0,0,599.0,0,0,6173,125500
6,1495,2.85,438.0,2.0,1495.0,1495,1989,1989,2,8,128.0,1,0.0,0,252,12890,150000
8,1584,2.15,594.0,2.0,1574.0,1584,2007,2007,2,6,0.0,1,0.0,256,0,10440,261329
7,1080,2.0,0.0,0.0,1080.0,1080,2004,2005,1,6,120.0,0,680.0,0,0,7500,141000
4,1647,1.9,280.0,1.0,1105.0,1647,1953,1953,1,6,0.0,1,595.0,0,225,9532,153000
7,1258,2.1,648.0,3.0,1258.0,1258,2006,2007,2,6,72.0,1,0.0,16,144,3922,172500
6,1396,1.35,384.0,1.0,698.0,698,1915,2003,1,7,0.0,0,0.0,0,0,8730,153575
5,1001,1.05,216.0,1.0,837.0,1001,1930,2007,1,5,0.0,0,737.0,0,154,6060,124900
9,2121,2.7,732.0,3.0,2121.0,2121,2006,2007,2,8,315.0,1,0.0,98,124,14450,415298
6,1480,1.85,207.0,1.0,972.0,1044,1920,1950,1,6,0.0,0,0.0,0,0,5400,119000
8,1588,2.15,825.0,3.0,1588.0,1588,2006,2006,2,7,410.0,1,0.0,45,144,10000,227000
5,1053,1.9,312.0,1.0,1053.0,1053,1959,2006,1,5,54.0,0,806.0,0,0,10007,145500
3,492,1.85,200.0,1.0,492.0,492,1921,1950,1,3,0.0,0,416.0,0,0,7830,61500
7,1851,1.9,506.0,2.0,1851.0,1851,1969,1969,2,8,434.0,1,0.0,146,0,11727,192100
6,1403,1.05,308.0,1.0,698.0,754,1915,1965,1,7,0.0,0,276.0,0,0,10320,116000
6,1138,1.9,264.0,1.0,588.0,1138,1958,1958,1,6,63.0,0,507.0,0,224,10482,145000
9,2452,2.7,886.0,3.0,2452.0,2452,2003,2003,2,10,724.0,1,1972.0,116,0,15274,445000
5,1040,2.5,484.0,2.0,1040.0,1040,1977,2008,2,5,0.0,0,532.0,0,0,8800,150500
6,1655,2.1,440.0,2.0,763.0,763,1993,1994,2,7,0.0,1,0.0,84,157,10000,175900
6,1116,2.05,528.0,2.0,1116.0,1116,1974,1974,2,6,196.0,1,888.0,0,0,10140,167900
7,1863,2.1,660.0,3.0,879.0,879,2006,2006,2,9,0.0,1,0.0,17,100,14054,219210
6,1845,2.0,462.0,2.0,1055.0,1055,1992,1992,2,8,0.0,1,0.0,104,635,11218,189000
5,1176,1.9,292.0,1.0,1176.0,1176,1957,1957,1,6,143.0,2,621.0,88,0,8856,136500
5,892,1.4,416.0,1.0,864.0,892,1966,2008,1,5,47.0,0,240.0,0,0,7800,137900
5,1022,1.85,280.0,1.0,1022.0,1022,1910,2006,1,4,0.0,0,247.0,30,0,7200,85000
5,2136,1.9,528.0,2.0,2136.0,2136,1951,1951,2,7,44.0,0,756.0,30,0,10680,137900
6,1604,2.1,472.0,2.0,926.0,926,1998,1998,2,7,0.0,0,851.0,82,100,9535,195500
6,1647,1.45,216.0,1.0,806.0,841,1915,1950,1,6,0.0,0,0.0,66,0,6858,128000
5,864,1.4,420.0,1.0,864.0,864,1961,2007,1,5,0.0,1,764.0,0,132,8100,135000
5,1076,2.5,576.0,2.0,1076.0,1076,1975,1975,1,5,176.0,1,294.0,0,0,9216,143195
5,935,1.35,308.0,1.0,742.0,779,1930,1960,1,4,0.0,0,0.0,0,0,9100,79500
7,1663,2.0,478.0,2.0,835.0,835,2003,2004,2,8,95.0,0,0.0,68,168,12774,192500
5,1328,1.85,308.0,1.0,768.0,768,1950,1970,1,6,0.0,0,384.0,12,0,6000,129500
6,1572,2.1,373.0,2.0,806.0,806,1995,1996,2,7,0.0,1,0.0,40,0,10364,168000
6,1342,1.35,240.0,1.0,739.0,874,1939,1950,2,7,0.0,1,264.0,0,0,6000,105000
6,981,1.9,576.0,2.0,981.0,981,1971,1971,1,5,0.0,0,282.0,312,0,10530,143250
5,1099,2.5,352.0,1.0,1099.0,1099,1995,2006,1,6,0.0,0,0.0,0,278,9525,144000
7,2110,2.0,463.0,2.0,948.0,1222,1994,2002,2,8,0.0,2,695.0,130,0,8880,205000
6,1026,1.45,528.0,2.0,970.0,1026,1974,1974,1,5,0.0,1,924.0,0,193,8410,143000
9,1419,2.15,588.0,2.0,1419.0,1419,2001,2001,1,5,0.0,1,964.0,58,155,4385,290000
9,2364,2.7,820.0,3.0,2330.0,2364,2009,2010,2,11,760.0,2,2188.0,67,0,12919,611657
5,1040,2.5,576.0,2.0,1040.0,1040,1996,1996,1,6,0.0,0,732.0,0,168,12464,152000
8,1280,3.6,506.0,2.0,1280.0,1280,1992,1992,2,5,0.0,0,263.0,82,0,5005,191500
8,2473,2.7,852.0,3.0,1143.0,1143,2004,2005,2,9,344.0,1,0.0,151,192,9591,317000
7,1302,1.4,224.0,1.0,680.0,798,1940,1998,1,6,0.0,2,258.0,0,0,6960,165250
5,1092,1.7,264.0,1.0,1092.0,1092,1966,1966,1,6,0.0,0,609.0,0,259,9825,123000
6,1188,1.4,621.0,2.0,988.0,1188,1956,1956,1,4,0.0,1,776.0,89,102,14175,185000
7,1045,1.9,528.0,2.0,1045.0,1045,1962,1962,1,6,0.0,0,809.0,0,0,7400,120000
6,1093,2.05,484.0,2.0,1093.0,1093,1966,1966,2,6,0.0,1,792.0,0,224,10738,158500
6,1640,2.0,520.0,2.0,798.0,798,2004,2004,2,6,0.0,0,0.0,45,138,8366,173000
4,1224,1.9,462.0,2.0,0.0,1224,1962,1962,2,6,0.0,0,0.0,0,0,9842,101800
7,1135,1.45,576.0,2.0,560.0,575,1936,2007,1,6,0.0,0,350.0,0,256,7200,155000
5,1078,1.85,264.0,1.0,1054.0,1078,1925,1950,1,6,0.0,0,0.0,0,0,10230,125000
4,968,1.85,331.0,1.0,0.0,968,1956,1956,1,5,1.0,0,0.0,0,0,8626,104500
9,2224,2.7,738.0,3.0,1462.0,1462,2004,2005,2,10,216.0,1,1170.0,0,184,8834,350000
3,1040,1.9,400.0,2.0,0.0,1040,1950,1950,2,6,0.0,0,0.0,0,0,8544,93500
7,1790,2.5,588.0,2.0,873.0,882,1999,1999,2,7,158.0,0,633.0,88,0,9179,193000
6,2555,2.5,672.0,2.0,588.0,1423,1922,1994,2,11,0.0,1,0.0,0,431,11526,191000
6,813,1.85,270.0,1.0,813.0,813,1930,2005,1,5,0.0,0,0.0,113,0,5684,110000
8,1872,2.5,531.0,2.0,1299.0,1299,2001,2001,2,7,108.0,1,990.0,122,160,11885,261500
5,1050,1.9,338.0,1.0,1050.0,1050,1956,1956,1,5,0.0,0,504.0,0,0,9600,128900
9,3500,3.4,959.0,3.0,1733.0,1933,1993,1994,3,11,738.0,1,292.0,86,870,17242,584500
4,948,1.7,248.0,1.0,864.0,948,1954,1954,1,5,132.0,0,492.0,0,0,10215,111000
5,1316,1.35,576.0,2.0,750.0,960,1926,1950,1,7,0.0,0,0.0,0,0,8550,90000
6,2380,1.9,596.0,2.0,1021.0,1465,1965,1979,2,7,113.0,1,187.0,265,0,18450,129000
6,1640,2.5,924.0,2.0,1296.0,1640,1954,2006,1,7,72.0,1,728.0,0,108,14778,224000
6,1200,2.15,480.0,2.0,600.0,600,2005,2005,2,5,0.0,0,390.0,166,0,3180,165000
6,1324,1.85,180.0,1.0,662.0,662,1920,1993,1,6,0.0,0,0.0,0,0,3068,122000
8,1564,2.85,502.0,2.0,1546.0,1564,2006,2007,2,6,0.0,1,583.0,0,132,8298,267300
9,3140,2.7,820.0,3.0,1926.0,1966,2008,2009,3,11,860.0,2,0.0,78,144,13518,485000
6,2486,1.85,576.0,2.0,1595.0,1611,1962,1962,2,8,0.0,1,0.0,0,0,33120,220000
6,1771,2.5,600.0,2.0,864.0,872,1997,1997,2,6,128.0,0,688.0,96,0,13142,215700
8,1836,2.7,862.0,3.0,1836.0,1836,2004,2005,2,7,42.0,1,1039.0,185,125,11362,280000
8,1575,2.7,732.0,3.0,1603.0,1575,2003,2004,2,7,504.0,1,1149.0,28,216,10845,284000
4,630,1.25,0.0,0.0,630.0,630,1970,1970,1,3,0.0,0,131.0,0,0,1936,84500
6,1395,1.9,440.0,2.0,1395.0,1395,1963,1984,1,7,218.0,1,717.0,0,657,9760,192000
7,1004,1.85,200.0,1.0,502.0,502,1930,1950,1,5,0.0,1,0.0,0,280,3960,105000
7,1836,2.5,484.0,2.0,1860.0,1836,2004,2005,2,8,0.0,1,24.0,33,120,9100,216837
5,1496,1.9,450.0,2.0,1296.0,1496,1960,1960,2,6,203.0,0,658.0,22,0,9600,141500
5,894,1.4,450.0,2.0,894.0,894,1967,2003,1,5,0.0,0,702.0,0,0,9764,130000
5,1040,2.5,0.0,0.0,1040.0,1040,1978,1978,2,5,136.0,0,616.0,0,0,8430,124000
5,1828,1.05,0.0,0.0,859.0,942,1923,1999,2,6,0.0,0,548.0,0,174,9060,150909
5,1008,1.9,280.0,1.0,1008.0,1008,1952,2003,1,4,0.0,0,658.0,154,0,12778,139500
4,864,1.7,528.0,2.0,864.0,864,1955,1955,1,5,0.0,0,682.0,0,196,8172,79275
8,1484,2.85,472.0,2.0,1476.0,1484,2006,2006,2,6,32.0,1,428.0,33,120,9037,265900
6,790,1.45,160.0,1.0,768.0,790,1930,1950,1,4,0.0,0,384.0,141,0,6292,91000
5,1934,2.1,567.0,2.0,1122.0,946,1977,1977,2,6,157.0,1,400.0,176,0,11900,185000
5,1150,1.9,300.0,1.0,1150.0,1150,1959,1959,1,6,0.0,0,179.0,0,0,7945,141000
8,2152,2.7,728.0,2.0,1582.0,1582,2007,2008,2,7,0.0,1,0.0,368,0,16659,260116
4,672,1.7,234.0,1.0,672.0,672,1941,1950,1,4,0.0,0,344.0,113,0,9340,113000
8,1511,2.0,811.0,3.0,1401.0,1511,1995,1995,2,6,302.0,1,770.0,42,168,11454,225000
5,793,1.9,240.0,1.0,793.0,793,1945,1950,1,4,0.0,0,700.0,0,0,8480,113000
6,1096,1.7,352.0,1.0,1008.0,1096,1975,1975,1,5,0.0,1,528.0,0,0,6305,125200
8,2100,2.7,786.0,3.0,918.0,958,2007,2007,2,8,120.0,2,778.0,104,172,9709,319500
5,1558,1.9,288.0,1.0,913.0,1048,1945,1950,1,6,0.0,1,580.0,0,0,10930,140000
6,1650,2.85,518.0,2.0,1632.0,1650,1958,1958,1,6,0.0,2,909.0,0,0,50102,250764
8,2088,2.7,656.0,3.0,948.0,948,2007,2007,2,10,108.0,1,40.0,24,100,8899,250000
6,1536,2.1,400.0,2.0,768.0,768,2005,2006,2,6,0.0,1,0.0,38,100,10237,176000
6,1721,1.9,464.0,2.0,1331.0,1721,1957,1969,1,8,289.0,3,668.0,0,0,9736,174850
6,1548,1.35,440.0,2.0,804.0,804,1978,1978,2,7,0.0,1,320.0,0,108,2364,147000
6,918,2.0,264.0,1.0,918.0,918,1979,1979,2,5,0.0,1,0.0,0,28,7892,99500
9,2690,2.7,864.0,3.0,1365.0,1365,2009,2009,2,8,0.0,1,986.0,197,0,12350,398800
6,1647,2.1,460.0,2.0,953.0,953,1999,2000,2,7,0.0,1,0.0,40,0,7917,175000
5,825,1.9,350.0,1.0,825.0,825,1954,1954,1,4,0.0,0,0.0,0,0,7200,109500
6,1657,1.9,484.0,2.0,1657.0,1657,1970,1970,2,7,0.0,1,1237.0,0,0,12155,163500
4,788,1.35,0.0,0.0,788.0,788,1941,1950,1,4,0.0,2,266.0,0,0,7446,100000
8,2826,3.4,888.0,3.0,1334.0,1520,1992,1993,2,9,692.0,3,1118.0,208,177,11025,334000
5,864,1.4,280.0,1.0,864.0,864,1968,1968,1,4,0.0,0,775.0,0,226,7832,137250
7,2462,2.1,576.0,2.0,1392.0,1392,2005,2006,2,9,456.0,1,57.0,132,239,19378,320000
5,1287,1.9,576.0,2.0,1063.0,1287,1959,2006,1,7,0.0,1,72.0,17,364,9830,162000
7,1478,2.15,484.0,2.0,1470.0,1478,2009,2009,2,7,432.0,1,578.0,144,0,4403,222000
7,1342,2.1,393.0,2.0,698.0,698,2003,2003,2,7,0.0,1,494.0,56,100,8174,178000
5,804,1.85,240.0,1.0,788.0,804,1940,1992,1,4,294.0,2,510.0,0,0,7200,119000
5,1812,1.9,264.0,1.0,864.0,876,1962,1962,2,8,288.0,1,540.0,168,0,7590,169500
7,2256,2.1,554.0,2.0,952.0,980,2000,2000,2,8,0.0,1,300.0,54,224,8795,236000
8,1648,2.5,525.0,2.0,1596.0,1648,2007,2008,2,5,186.0,1,1476.0,53,162,3843,294464
6,2112,1.9,576.0,2.0,952.0,1092,1969,1969,2,9,0.0,2,500.0,0,280,11075,206900
7,2084,2.0,618.0,2.0,956.0,956,2004,2004,2,8,0.0,0,656.0,45,0,10142,233000
6,1032,1.85,280.0,1.0,1032.0,1032,1924,1950,1,5,0.0,0,143.0,0,0,7741,108000
6,1470,2.1,420.0,2.0,680.0,680,1995,1996,2,7,119.0,1,476.0,49,192,8139,165000
5,1040,2.5,748.0,2.0,1040.0,1040,1977,1977,1,5,0.0,0,539.0,0,0,8982,134900
5,884,1.35,240.0,1.0,884.0,884,1939,1950,1,5,0.0,0,0.0,0,0,6120,113000
5,1097,2.5,242.0,1.0,1097.0,1097,1996,1996,1,6,0.0,0,549.0,0,306,16561,147900
5,864,1.7,0.0,0.0,864.0,864,1922,1950,1,4,0.0,0,0.0,96,0,4060,99900
6,1456,1.35,460.0,2.0,855.0,855,1975,1975,2,7,0.0,0,286.0,0,0,2308,143000
6,1176,1.35,528.0,2.0,816.0,816,1934,1950,1,6,0.0,1,0.0,0,112,6240,114500
5,941,1.4,288.0,1.0,912.0,941,1967,1967,1,6,0.0,1,659.0,0,64,8789,129200
8,1652,2.5,482.0,2.0,1600.0,1652,2008,2008,2,5,186.0,1,1480.0,53,162,5587,392500
7,2340,2.5,252.0,1.0,1152.0,1188,1941,2006,2,9,0.0,2,275.0,60,0,9042,266500
7,1382,2.1,396.0,2.0,384.0,751,1998,1998,2,7,0.0,1,189.0,0,256,8923,177500
5,1008,1.45,384.0,1.0,1008.0,1008,1968,1968,1,6,182.0,0,532.0,0,144,12518,139500
6,1396,2.5,440.0,2.0,608.0,608,2007,2007,2,6,0.0,1,0.0,36,100,11069,170000
6,2154,1.9,539.0,2.0,845.0,845,1964,1997,2,8,306.0,1,414.0,0,0,8800,224500
8,2400,2.7,730.0,3.0,1082.0,1105,2003,2004,3,10,186.0,1,0.0,40,114,13262,290000
7,1818,1.05,240.0,1.0,1040.0,1226,1931,1950,1,7,600.0,2,224.0,0,0,7758,169500
7,1710,1.45,550.0,2.0,1710.0,1710,2004,2005,2,7,108.0,1,0.0,48,100,12118,240000
5,1150,1.9,288.0,1.0,1078.0,1150,1955,1955,1,6,176.0,0,368.0,0,0,9600,144000
6,1977,1.9,540.0,2.0,816.0,1127,1964,1978,1,9,272.0,1,442.0,52,0,9500,165000
6,1332,2.0,542.0,2.0,1332.0,1332,1990,1991,2,5,0.0,0,0.0,60,0,7175,145000
5,1298,1.7,504.0,2.0,1250.0,1298,1964,1964,2,5,0.0,0,0.0,144,0,11200,114000
8,1973,2.7,895.0,3.0,1935.0,1973,2006,2006,2,9,375.0,1,0.0,45,315,14226,395000
6,1092,1.0,440.0,2.0,525.0,525,1973,1973,1,6,514.0,0,0.0,0,0,2760,105500
8,1916,1.45,741.0,3.0,1049.0,1036,1998,1999,2,8,0.0,1,615.0,70,0,11050,254900
5,1238,1.9,357.0,1.0,864.0,1238,1950,1950,1,6,0.0,1,432.0,171,0,7200,102000
7,1840,2.5,622.0,2.0,944.0,944,2001,2001,2,6,0.0,0,666.0,45,0,12420,230000
5,1513,1.35,180.0,1.0,939.0,939,1920,2004,1,8,0.0,0,0.0,0,24,6120,137500
5,1143,1.35,288.0,1.0,1008.0,1143,1928,1983,1,5,0.0,1,406.0,0,265,7111,138000
6,1338,2.0,576.0,2.0,520.0,1338,1983,1983,1,5,100.0,1,70.0,0,0,19255,156500
4,864,1.9,463.0,2.0,864.0,864,1970,1970,1,5,0.0,0,191.0,0,0,8120,124500
7,1969,2.05,534.0,2.0,808.0,1161,1977,1977,2,8,0.0,1,0.0,0,0,11952,190000
7,1266,2.1,388.0,2.0,1266.0,1266,2007,2007,2,6,16.0,1,0.0,16,100,3182,159895
5,2601,1.45,621.0,2.0,612.0,990,1921,1998,3,8,0.0,0,0.0,0,183,9842,189000
5,912,1.4,0.0,0.0,912.0,912,1964,1964,1,6,0.0,0,644.0,0,0,8020,124000
5,1392,1.4,528.0,2.0,1392.0,1392,1957,1996,1,5,180.0,1,1302.0,0,0,11341,121500
5,1824,1.9,484.0,2.0,1824.0,1824,1957,1957,2,9,0.0,0,0.0,0,0,12436,146000
7,1823,2.5,626.0,2.0,928.0,928,2000,2001,2,6,0.0,0,663.0,36,192,12192,235000
8,1646,2.5,525.0,2.0,1594.0,1646,2004,2005,2,5,186.0,1,1564.0,53,128,3842,300000
4,1092,1.25,0.0,0.0,546.0,546,1970,1970,1,5,0.0,0,0.0,0,0,1936,90500
5,1728,1.9,576.0,2.0,1728.0,1728,1965,1965,2,10,108.0,0,231.0,0,0,13101,142600
